id,marca,nombre,codigo,desc,familia,talles,precio_uno,precio_tres,precio_cantidad
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11755,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11756,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11757,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11758,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11778,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11779,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11785,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11794,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-11843,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000
PROMO_BOXER_TOM_DUFOUR_INTERMEZZO,BOXER,PROMO BOXER TOM - DUFOUR - INTERMEZZO,21-12051,BOXER TOM DUFOUR INTERMEZZO,BOXER,S|M|L|XL|XXL,5000,12000,3000





promo-pack-brigitte-lupe,Brigitte-Lupe,PROMO PACK Brigitte Lupe,03-1201,PROMO PACK Brigitte Lupe,Packs,UNICO,7000,7000,10000
promo-pack-brigitte-lupe,Brigitte-Lupe,PROMO PACK Brigitte Lupe,34-722,PROMO PACK Brigitte Lupe,Packs,UNICO,7000,7000,10000

promo-pack-rio-1,Rio,PROMO PACK RIO 1,1-30211,PROMO PACK RIO 1,Packs,UNICO,2660,3000,
promo-pack-rio-1,Rio,PROMO PACK RIO 1,1-30212,PROMO PACK RIO 1,Packs,UNICO,2660,3000,
promo-pack-rio-1,Rio,PROMO PACK RIO 1,1-30213,PROMO PACK RIO 1,Packs,UNICO,2660,3000,
promo-pack-rio-2,Rio,PROMO PACK RIO 2,1-30215,PROMO PACK RIO 2,Packs,UNICO,2500,3200,
promo-pack-rio-2,Rio,PROMO PACK RIO 2,1-30216,PROMO PACK RIO 2,Packs,UNICO,2500,3200,
promo-pack-rio-3,Rio,PROMO PACK RIO 3,1-30210,PROMO PACK RIO 3,Packs,UNICO,2800,3333.34,
